,POSTCODE,COORDS,PERUS
76731,960,POINT (25508413.87535072 6678539.492020886),704
76732,960,POINT (25508368.24817343 6678526.106555131),704
76733,960,POINT (25508368.24817343 6678526.106555131),704
76734,960,POINT (25508368.24817343 6678526.106555131),704
76735,960,POINT (25508346.10171014 6678563.458458659),704
76736,960,POINT (25508346.10171014 6678563.458458659),704
76737,960,POINT (25508346.10171014 6678563.458458659),704
76738,960,POINT (25508393.18181239 6678561.883759504),704
76739,960,POINT (25508393.18181239 6678561.883759504),704
76740,960,POINT (25508393.18181239 6678561.883759504),704
76741,960,POINT (25508374.58291779 6678548.315194078),704
76742,960,POINT (25508374.58291779 6678548.315194078),704
76743,960,POINT (25508374.58291779 6678548.315194078),704
76744,960,POINT (25508370.40257094 6678488.140776267),704
76745,960,POINT (25508370.40257094 6678488.140776267),704
76746,960,POINT (25508370.40257094 6678488.140776267),704
76747,960,POINT (25508422.7549111 6678510.744735035),704
76748,960,POINT (25508436.90434518 6678473.14087323),704
76749,960,POINT (25508419.63303988 6678448.600628244),704
76750,960,POINT (25508392.24411489 6678460.782372058),704
76751,960,POINT (25508372.85703446 6678440.181637528),704
76752,960,POINT (25508408.36091064 6678358.193742015),704
76753,960,POINT (25508408.36091064 6678358.193742015),704
76754,960,POINT (25508408.36091064 6678358.193742015),704
76755,960,POINT (25508404.54630175 6678385.103175095),704
76756,960,POINT (25508372.55291995 6678384.127361937),704
76757,960,POINT (25508365.64437731 6678413.948867071),704
76758,960,POINT (25508345.07139328 6678366.282534954),704
76759,960,POINT (25508308.01842152 6678301.119928466),704
76760,960,POINT (25508308.01842152 6678301.119928466),704
76761,960,POINT (25508368.49023761 6678286.940714434),704
76762,960,POINT (25508386.79039117 6678310.513744694),704
76763,960,POINT (25508347.19563175 6678329.319429641),704
76764,960,POINT (25508342.13357451 6678298.144730553),704
76765,960,POINT (25508325.40925028 6678222.588641443),704
76766,960,POINT (25508325.40925028 6678222.588641443),704
76767,960,POINT (25508325.40925028 6678222.588641443),704
76768,960,POINT (25508333.44109493 6678188.803204062),704
76769,960,POINT (25508351.10088931 6678233.376573825),704
76770,960,POINT (25508355.85856355 6678208.497021967),704
76771,960,POINT (25508362.55182422 6678185.683101758),704
76772,960,POINT (25508395.30648361 6678227.706351211),704
76773,960,POINT (25508388.00353839 6678204.470437701),704
76774,960,POINT (25508426.08780832 6678235.643090223),704
76775,960,POINT (25508419.78836713 6678212.442847978),704
76776,960,POINT (25508414.54667283 6678187.261838497),704
76777,960,POINT (25508367.85599615 6678241.882490118),704
76778,960,POINT (25508386.48815344 6678188.411869127),704
76779,960,POINT (25508428.81244373 6678277.75360697),704
76780,960,POINT (25508428.81244373 6678277.75360697),704
76781,960,POINT (25508411.96760221 6678272.244304061),704
76782,960,POINT (25508411.96760221 6678272.244304061),704
76783,960,POINT (25508433.23629643 6678296.905130448),704
76784,960,POINT (25508416.45159583 6678289.390450518),704
76785,960,POINT (25508433.75368151 6678312.939138056),704
76786,960,POINT (25508423.02661146 6678303.600023281),704
76787,960,POINT (25508440.17849226 6678332.139849707),704
76788,960,POINT (25508426.39269235 6678324.721174342),704
76789,960,POINT (25508442.75135041 6678346.228814323),704
76790,960,POINT (25508442.75135041 6678346.228814323),704
76791,960,POINT (25508423.8458244 6678342.65334636),704
76792,960,POINT (25508423.8458244 6678342.65334636),704
76793,960,POINT (25508446.11173374 6678367.349972076),704
76794,960,POINT (25508428.29964858 6678360.802187342),704
76795,960,POINT (25508464.68610248 6678514.016860713),704
76796,960,POINT (25508464.68610248 6678514.016860713),704
76797,960,POINT (25508451.32272764 6678525.617844214),704
76798,960,POINT (25508451.32272764 6678525.617844214),704
76799,960,POINT (25508483.50060925 6678520.589433596),704
76800,960,POINT (25508469.19955701 6678530.171541269),704
76801,960,POINT (25508500.40426192 6678524.104854414),704
76802,960,POINT (25508487.13644946 6678532.708828166),704
76803,960,POINT (25508485.3768499 6678557.6731645),704
76804,960,POINT (25508485.3768499 6678557.6731645),704
76805,960,POINT (25508476.74157659 6678545.408486409),704
76806,960,POINT (25508476.74157659 6678545.408486409),704
76807,960,POINT (25508480.83449793 6678575.556109423),704
76808,960,POINT (25508472.22931421 6678562.277622007),704
76809,960,POINT (25508473.31818045 6678592.340291379),704
76810,960,POINT (25508461.74450187 6678577.974216167),704
76811,960,POINT (25508466.83517547 6678608.14641537),704
76812,960,POINT (25508466.83517547 6678608.14641537),704
76813,960,POINT (25508456.26470959 6678593.816103533),704
76814,960,POINT (25508456.26470959 6678593.816103533),704
76815,960,POINT (25508466.04889052 6678634.149188092),704
76816,960,POINT (25508466.04889052 6678634.149188092),704
76817,960,POINT (25508455.47295437 6678619.818865156),704
76818,960,POINT (25508455.47295437 6678619.818865156),704
76819,960,POINT (25508460.53358691 6678650.993735716),704
76820,960,POINT (25508450.96088003 6678636.688028545),704
76821,960,POINT (25508457.01915153 6678667.898624184),704
76822,960,POINT (25508447.38641743 6678655.598282796),704
76823,960,POINT (25508446.53470477 6678683.59526391),704
76824,960,POINT (25508435.934379 6678670.256546143),704
76825,960,POINT (25508440.02194847 6678700.404115701),704
76826,960,POINT (25508440.02194847 6678700.404115701),704
76827,960,POINT (25508430.41926769 6678687.101139844),704
76828,960,POINT (25508430.41926769 6678687.101139844),704
76829,990,POINT (25508057.76438817 6676751.40700355),704
76830,990,POINT (25508057.76438817 6676751.40700355),704
76831,990,POINT (25508186.77173734 6676787.335192323),704
76832,990,POINT (25508186.77173734 6676787.335192323),704
76833,990,POINT (25508155.87043622 6676750.376356158),704
76834,990,POINT (25508155.87043622 6676750.376356158),704
76835,990,POINT (25508138.59753169 6676791.884988548),704
76836,990,POINT (25508138.59753169 6676791.884988548),704
76837,990,POINT (25508230.76550109 6676656.575604775),704
76838,990,POINT (25508266.45390774 6676469.521540715),704
76839,990,POINT (25508266.45390774 6676469.521540715),704
76840,990,POINT (25508304.35515598 6676506.697709016),704
76841,990,POINT (25508304.35515598 6676506.697709016),704
76842,990,POINT (25508304.35515598 6676506.697709016),704
76843,990,POINT (25508265.75631928 6676822.753568083),704
76844,990,POINT (25508265.75631928 6676822.753568083),704
76845,990,POINT (25508265.75631928 6676822.753568083),704
76846,990,POINT (25508265.75631928 6676822.753568083),704
76847,990,POINT (25508300.14402492 6676678.692328177),704
76848,990,POINT (25508300.14402492 6676678.692328177),704
76849,990,POINT (25508334.83573397 6676689.756760398),704
76850,990,POINT (25508334.83573397 6676689.756760398),704
76851,990,POINT (25508275.48102103 6676732.985283295),704
76852,990,POINT (25508290.44836431 6676701.421532217),704
76853,990,POINT (25508314.5660285 6676731.168612788),704
76854,990,POINT (25508267.90746753 6676751.77521416),704
76855,990,POINT (25508267.90746753 6676751.77521416),704
76856,990,POINT (25508297.26677832 6676773.679186474),704
76857,990,POINT (25508297.26677832 6676773.679186474),704
76858,990,POINT (25508356.74087999 6676561.32163631),704
76859,990,POINT (25508356.74087999 6676561.32163631),704
76860,990,POINT (25508331.2305786 6676643.611145211),704
76861,990,POINT (25508331.2305786 6676643.611145211),704
76862,980,POINT (25508314.84182008 6676656.119346514),704
76863,980,POINT (25508314.84182008 6676656.119346514),704
76864,990,POINT (25508362.13434164 6676647.547728794),704
76865,990,POINT (25508362.13434164 6676647.547728794),704
76866,990,POINT (25508397.46008598 6676505.517335953),704
76867,990,POINT (25508397.46008598 6676505.517335953),704
76868,990,POINT (25508439.9398205 6676523.809246822),704
76869,990,POINT (25508439.9398205 6676523.809246822),704
76870,990,POINT (25508484.22972522 6676548.166881962),704
76871,990,POINT (25508484.22972522 6676548.166881962),704
76872,990,POINT (25508352.16860253 6676844.386130631),704
76873,990,POINT (25508352.16860253 6676844.386130631),704
76874,990,POINT (25508352.16860253 6676844.386130631),704
76875,990,POINT (25508400.76455578 6676858.869990173),704
76876,990,POINT (25508400.76455578 6676858.869990173),704
76877,990,POINT (25508400.76455578 6676858.869990173),704
76878,990,POINT (25508462.35825907 6676741.646067825),704
76879,990,POINT (25508462.35825907 6676741.646067825),704
76880,990,POINT (25508429.78546443 6676759.676053077),704
76881,990,POINT (25508429.78546443 6676759.676053077),704
76882,990,POINT (25508409.88464112 6676756.076115429),704
76883,990,POINT (25508409.88464112 6676756.076115429),704
76884,990,POINT (25508392.00460608 6676751.522738378),704
76885,990,POINT (25508392.00460608 6676751.522738378),704
76886,990,POINT (25508372.10370189 6676747.923006174),704
76887,990,POINT (25508372.10370189 6676747.923006174),704
76888,990,POINT (25508381.829747 6676724.202481822),704
76889,990,POINT (25508381.829747 6676724.202481822),704
76890,990,POINT (25508406.67264784 6676729.952799188),704
76891,990,POINT (25508406.67264784 6676729.952799188),704
76892,990,POINT (25508429.57364475 6676733.648757471),704
76893,990,POINT (25508429.57364475 6676733.648757471),704
76894,990,POINT (25508455.51158884 6676769.462000685),704
76895,990,POINT (25508455.51158884 6676769.462000685),704
76896,990,POINT (25508444.87417145 6676724.113368809),704
76897,990,POINT (25508444.87417145 6676724.113368809),704
76898,990,POINT (25508449.81334163 6676792.311437406),704
76899,990,POINT (25508449.81334163 6676792.311437406),704
76900,990,POINT (25508408.24668056 6676810.06461194),704
76901,990,POINT (25508408.24668056 6676810.06461194),704
76902,990,POINT (25508386.40432331 6676804.399144314),704
76903,990,POINT (25508386.40432331 6676804.399144314),704
76904,990,POINT (25508364.58637205 6676797.731117806),704
76905,990,POINT (25508364.58637205 6676797.731117806),704
76906,990,POINT (25508342.68387393 6676794.060122831),704
76907,990,POINT (25508342.68387393 6676794.060122831),704
76908,990,POINT (25508367.37409117 6676771.799812363),704
76909,990,POINT (25508367.37409117 6676771.799812363),704
76910,990,POINT (25508391.21852486 6676777.525461327),704
76911,990,POINT (25508391.21852486 6676777.525461327),704
76912,990,POINT (25508415.00284446 6676785.245476484),704
76913,990,POINT (25508415.00284446 6676785.245476484),704
76914,990,POINT (25508431.91062984 6676821.784301072),704
76915,990,POINT (25508431.91062984 6676821.784301072),704
76916,990,POINT (25508441.21086834 6676812.056818087),704
76917,990,POINT (25508441.21086834 6676812.056818087),704
76918,990,POINT (25508445.33026204 6676709.106668473),704
76919,990,POINT (25508445.33026204 6676709.106668473),704
76920,990,POINT (25508425.39359674 6676706.509310014),704
76921,990,POINT (25508425.39359674 6676706.509310014),704
76922,990,POINT (25508395.52415842 6676701.594100071),704
76923,990,POINT (25508395.52415842 6676701.594100071),704
76924,990,POINT (25508406.30870681 6676675.90400328),704
76925,990,POINT (25508406.30870681 6676675.90400328),704
76926,990,POINT (25508429.24007979 6676678.597282834),704
76927,990,POINT (25508429.24007979 6676678.597282834),704
76928,990,POINT (25508451.14872979 6676682.268807353),704
76929,990,POINT (25508451.14872979 6676682.268807353),704
76930,990,POINT (25508456.17657732 6676714.446250601),704
76931,990,POINT (25508456.17657732 6676714.446250601),704
76932,990,POINT (25508503.07722933 6676883.985396811),704
76933,990,POINT (25508503.07722933 6676883.985396811),704
76934,990,POINT (25508503.07722933 6676883.985396811),704
76935,980,POINT (25508480.2006004 6676846.262538446),704
76936,990,POINT (25508556.70381028 6676897.625112447),704
76937,990,POINT (25508556.70381028 6676897.625112447),704
76938,990,POINT (25508574.54703525 6676870.14706395),704
76939,990,POINT (25508574.54703525 6676870.14706395),704
76940,990,POINT (25508548.52579983 6676804.30611935),704
76941,990,POINT (25508548.52579983 6676804.30611935),704
76942,990,POINT (25508570.45810915 6676806.975670924),704
76943,990,POINT (25508570.45810915 6676806.975670924),704
76944,990,POINT (25508591.36217584 6676810.612261663),704
76945,990,POINT (25508591.36217584 6676810.612261663),704
76946,990,POINT (25508574.27552067 6676780.066466489),704
76947,990,POINT (25508574.27552067 6676780.066466489),704
76948,990,POINT (25508581.88064304 6676760.285634273),704
76949,990,POINT (25508581.88064304 6676760.285634273),704
76950,990,POINT (25508599.39396012 6676776.82745583),704
76951,990,POINT (25508599.39396012 6676776.82745583),704
76952,990,POINT (25508590.00299526 6676789.551419744),704
76953,990,POINT (25508590.00299526 6676789.551419744),704
76954,990,POINT (25508492.47529847 6676804.610207801),704
76955,990,POINT (25508518.37654193 6676841.415421875),704
76956,990,POINT (25508537.25412884 6676845.994027506),704
76957,990,POINT (25508557.15985935 6676849.605812839),704
76958,990,POINT (25508576.00176027 6676855.176139),704
76959,990,POINT (25508535.07129357 6676818.91481331),704
76960,990,POINT (25508556.91336282 6676824.570026598),704
76961,990,POINT (25508575.76091263 6676830.151505745),704
76962,990,POINT (25508490.50457503 6676836.570929888),704
76963,990,POINT (25508531.28567278 6676646.667784068),704
76964,990,POINT (25508531.28567278 6676646.667784068),704
76965,990,POINT (25508560.00686636 6676656.550575106),704
76966,990,POINT (25508560.00686636 6676656.550575106),704
76967,990,POINT (25508587.63951985 6676669.394708043),704
76968,990,POINT (25508587.63951985 6676669.394708043),704
76969,990,POINT (25508615.26643409 6676682.239036835),704
76970,990,POINT (25508615.26643409 6676682.239036835),704
76971,990,POINT (25508530.70901429 6676665.662889962),704
76972,990,POINT (25508530.70901429 6676665.662889962),704
76973,990,POINT (25508581.00229057 6676690.202823116),704
76974,990,POINT (25508581.00229057 6676690.202823116),704
76975,990,POINT (25508518.67938499 6676699.327120815),704
76976,990,POINT (25508518.67938499 6676699.327120815),704
76977,990,POINT (25508553.0696114 6676720.386949664),704
76978,990,POINT (25508553.0696114 6676720.386949664),704
76979,990,POINT (25508572.8201346 6676728.989897989),704
76980,990,POINT (25508572.8201346 6676728.989897989),704
76981,990,POINT (25508593.57428684 6676737.617591832),704
76982,990,POINT (25508593.57428684 6676737.617591832),704
76983,990,POINT (25508556.76671911 6676697.477288467),704
76984,990,POINT (25508556.76671911 6676697.477288467),704
76985,990,POINT (25508574.58114227 6676704.025664764),704
76986,990,POINT (25508574.58114227 6676704.025664764),704
76987,990,POINT (25508591.42188059 6676709.535673121),704
76988,990,POINT (25508591.42188059 6676709.535673121),704
76989,990,POINT (25508606.18151959 6676717.993394859),704
76990,990,POINT (25508606.18151959 6676717.993394859),704
76991,990,POINT (25508545.98061169 6676690.143199958),704
76992,990,POINT (25508545.98061169 6676690.143199958),704
76993,990,POINT (25508528.31634058 6676678.603870437),704
